"REF_DATE","GEO","DGUID","Farm type","Highest level of educational attainment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","British Columbia","2016A000259","Poultry and egg production  [1123]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442709","11.5.4","260","","","","0"
"2016","British Columbia","2016A000259","Poultry and egg production  [1123]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442710","11.5.5","310","","","","0"
"2016","British Columbia","2016A000259","Poultry and egg production  [1123]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442711","11.5.6","55","E","","","0"
"2016","British Columbia","2016A000259","Poultry and egg production  [1123]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442712","11.5.7","380","","","","0"
"2016","British Columbia","2016A000259","Sheep and goat farming  [1124]","All educational attainments","Farm operators","372","units ","0","v1001442713","11.6.1","850","","","","0"
"2016","British Columbia","2016A000259","Sheep and goat farming  [1124]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442714","11.6.2","60","","","","0"
"2016","British Columbia","2016A000259","Sheep and goat farming  [1124]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442715","11.6.3","215","","","","0"
"2016","British Columbia","2016A000259","Sheep and goat farming  [1124]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442716","11.6.4","105","","","","0"
"2016","British Columbia","2016A000259","Sheep and goat farming  [1124]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442717","11.6.5","260","","","","0"
"2016","British Columbia","2016A000259","Sheep and goat farming  [1124]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442718","11.6.6","25","E","","","0"
"2016","British Columbia","2016A000259","Sheep and goat farming  [1124]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442719","11.6.7","180","","","","0"
"2016","British Columbia","2016A000259","Other animal production [1129]","All educational attainments","Farm operators","372","units ","0","v1001442720","11.7.1","5405","","","","0"
"2016","British Columbia","2016A000259","Other animal production [1129]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442721","11.7.2","530","","","","0"
"2016","British Columbia","2016A000259","Other animal production [1129]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442722","11.7.3","1645","","","","0"
"2016","British Columbia","2016A000259","Other animal production [1129]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442723","11.7.4","805","","","","0"
"2016","British Columbia","2016A000259","Other animal production [1129]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442724","11.7.5","1180","","","","0"
"2016","British Columbia","2016A000259","Other animal production [1129]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442725","11.7.6","170","","","","0"
"2016","British Columbia","2016A000259","Other animal production [1129]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442726","11.7.7","1085","","","","0"
"2016","British Columbia","2016A000259","Oilseed and grain farming [1111]","All educational attainments","Farm operators","372","units ","0","v1001442727","11.8.1","365","","","","0"
"2016","British Columbia","2016A000259","Oilseed and grain farming [1111]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442728","11.8.2","90","","","","0"
"2016","British Columbia","2016A000259","Oilseed and grain farming [1111]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442729","11.8.3","125","","","","0"
"2016","British Columbia","2016A000259","Oilseed and grain farming [1111]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442730","11.8.4","60","","","","0"
"2016","British Columbia","2016A000259","Oilseed and grain farming [1111]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442731","11.8.5","60","E","","","0"
"2016","British Columbia","2016A000259","Oilseed and grain farming [1111]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442732","11.8.6","","F","","","0"
"2016","British Columbia","2016A000259","Oilseed and grain farming [1111]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442733","11.8.7","","F","","","0"
"2016","British Columbia","2016A000259","Vegetable and melon farming [1112]","All educational attainments","Farm operators","372","units ","0","v1001442734","11.9.1","1920","","","","0"
"2016","British Columbia","2016A000259","Vegetable and melon farming [1112]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442735","11.9.2","185","","","","0"
"2016","British Columbia","2016A000259","Vegetable and melon farming [1112]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442736","11.9.3","575","","","","0"
"2016","British Columbia","2016A000259","Vegetable and melon farming [1112]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442737","11.9.4","220","","","","0"
"2016","British Columbia","2016A000259","Vegetable and melon farming [1112]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442738","11.9.5","415","","","","0"
"2016","British Columbia","2016A000259","Vegetable and melon farming [1112]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442739","11.9.6","80","E","","","0"
"2016","British Columbia","2016A000259","Vegetable and melon farming [1112]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442740","11.9.7","450","","","","0"
"2016","British Columbia","2016A000259","Fruit and tree nut farming [1113]","All educational attainments","Farm operators","372","units ","0","v1001442741","11.10.1","4935","","","","0"
"2016","British Columbia","2016A000259","Fruit and tree nut farming [1113]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442742","11.10.2","585","","","","0"
"2016","British Columbia","2016A000259","Fruit and tree nut farming [1113]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442743","11.10.3","1545","","","","0"
"2016","British Columbia","2016A000259","Fruit and tree nut farming [1113]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442744","11.10.4","410","","","","0"
"2016","British Columbia","2016A000259","Fruit and tree nut farming [1113]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442745","11.10.5","790","","","","0"
"2016","British Columbia","2016A000259","Fruit and tree nut farming [1113]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442746","11.10.6","200","","","","0"
"2016","British Columbia","2016A000259","Fruit and tree nut farming [1113]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442747","11.10.7","1405","","","","0"
"2016","British Columbia","2016A000259","Greenhouse, nursery and floriculture production [1114]","All educational attainments","Farm operators","372","units ","0","v1001442748","11.11.1","2110","","","","0"
"2016","British Columbia","2016A000259","Greenhouse, nursery and floriculture production [1114]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442749","11.11.2","245","","","","0"
"2016","British Columbia","2016A000259","Greenhouse, nursery and floriculture production [1114]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442750","11.11.3","565","","","","0"
"2016","British Columbia","2016A000259","Greenhouse, nursery and floriculture production [1114]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442751","11.11.4","235","","","","0"
"2016","British Columbia","2016A000259","Greenhouse, nursery and floriculture production [1114]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442752","11.11.5","400","","","","0"
"2016","British Columbia","2016A000259","Greenhouse, nursery and floriculture production [1114]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442753","11.11.6","75","E","","","0"
"2016","British Columbia","2016A000259","Greenhouse, nursery and floriculture production [1114]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442754","11.11.7","595","","","","0"
"2016","British Columbia","2016A000259","Other crop farming [1119]","All educational attainments","Farm operators","372","units ","0","v1001442755","11.12.1","4780","","","","0"
"2016","British Columbia","2016A000259","Other crop farming [1119]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442756","11.12.2","795","","","","0"
"2016","British Columbia","2016A000259","Other crop farming [1119]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442757","11.12.3","1445","","","","0"
"2016","British Columbia","2016A000259","Other crop farming [1119]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442758","11.12.4","790","","","","0"
